Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Roberto Gagliardini,ATA,SERI,M,13,774,5,0,0,0,2,0,1,1,19,5,19,6,2,8,2,6,0,2,19,16,369,2,25,58,7,67,0,0,0,589,31,109,62,220,1,13,0,107,42,0,14,2,0,0,1,0,13
Moya,ATM,LIGA,G,9,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,61,0,4,1,0,0,245,0,11,1,39,0,3,0,89,39,0,65,0,0,0,0,0,0
Aleksandar Katai,ALA,LIGA,M,20,769,3,0,0,3,3,0,1,2,22,7,7,38,12,15,3,7,5,1,18,10,170,3,9,48,24,63,0,0,0,448,30,70,88,122,1,46,0,154,9,0,7,1,0,2,1,3,51
Marco Capuano,CAG,SERI,D,12,769,1,1,1,1,0,0,0,0,4,3,12,12,3,3,0,3,0,3,14,11,310,3,6,39,2,30,0,0,0,552,6,57,37,140,2,14,0,113,40,0,17,0,0,1,0,1,4
Dieumerci Mbokani,HUL,EPL,F,12,763,0,0,0,0,1,0,1,0,14,4,1,3,1,8,0,7,0,2,3,3,116,1,39,14,8,69,0,0,0,302,26,56,98,82,1,11,0,109,3,0,3,0,0,12,2,0,9
Karim Rekik,OM,FRAN,D,10,761,0,0,0,0,0,0,0,0,2,0,16,14,4,4,0,4,0,8,13,8,365,4,9,40,9,36,0,1,0,588,6,58,38,147,7,12,0,87,42,0,17,0,0,0,1,0,12
Mauro Dos Santos,EIB,LIGA,D,11,761,1,0,0,0,0,0,0,0,2,0,17,1,0,0,0,0,0,4,13,9,211,0,17,44,0,33,0,0,0,380,5,25,19,77,0,3,0,81,45,0,28,0,0,0,0,0,0
Ashley Young,MUN,EPL,M/D,12,756,2,0,0,0,1,0,1,0,5,0,16,38,6,11,1,8,2,2,18,15,357,4,3,73,11,47,0,0,0,675,13,103,36,215,6,37,0,144,30,0,18,0,0,1,0,0,20
Arnold Bouka Moutou,DIJ,FRAN,D,10,753,2,1,1,0,0,0,0,0,1,1,22,9,2,5,0,5,0,1,23,19,180,2,13,45,7,56,0,0,0,525,4,59,49,97,5,25,0,157,19,0,13,0,0,0,0,0,16
Ron-Robert Zieler,LEI,EPL,G,9,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1,64,0,1,0,0,0,318,0,19,1,51,0,4,0,171,51,0,70,0,0,0,0,0,0
Alessandro Florenzi,ROM,SERI,M/D,9,749,3,0,0,0,3,0,2,1,13,2,18,47,17,14,2,9,2,2,14,12,339,13,12,51,4,41,0,0,0,673,30,93,39,200,11,57,0,151,47,0,40,0,2,0,1,0,12
Danny Welbeck,ARS,EPL,F,16,746,0,0,0,2,2,0,2,0,19,8,6,1,0,5,2,3,0,1,8,4,161,0,17,21,3,37,0,0,0,314,49,79,40,126,2,6,0,73,5,0,2,0,0,2,5,2,10
Andre Schurrle,BVB,BUND,M,15,745,3,0,0,2,2,0,1,1,36,13,11,18,7,17,3,14,1,0,12,7,179,6,9,38,17,56,0,0,0,427,39,70,56,137,0,28,0,127,0,1,6,0,0,9,3,2,31
Michael Santos,MAL,LIGA,F,14,738,3,0,0,3,0,0,0,0,20,8,3,13,0,9,1,9,0,0,9,3,81,0,9,18,2,35,0,0,0,242,34,28,81,45,0,14,0,92,3,2,0,1,0,7,3,1,7
Nathan Ake,BOU,EPL,D,10,733,0,0,0,3,0,0,0,0,6,4,9,2,1,3,1,3,0,9,18,14,304,1,19,42,3,42,0,0,0,493,11,31,23,98,2,5,1,52,47,0,12,0,0,0,1,2,3
Morgan Amalfitano,LIL,FRAN,M,17,727,0,0,0,0,0,1,0,0,8,2,8,27,9,13,0,11,2,0,9,4,296,5,2,39,3,23,0,1,0,494,23,81,48,174,2,37,0,132,36,0,13,0,0,0,0,0,10
Lassana Diarra,OM,FRAN,M,11,727,2,0,0,0,0,0,0,0,3,1,11,0,0,3,1,3,0,0,38,23,423,0,4,73,21,72,0,1,0,611,2,58,49,168,3,6,0,81,53,0,37,0,0,0,0,0,24
Hernanes,JUV,SERI,M,10,723,3,0,0,1,0,0,0,0,17,4,12,7,0,6,2,6,0,3,21,12,402,0,21,52,7,58,1,0,0,604,7,84,45,226,2,17,0,90,50,0,32,2,0,0,0,0,8
Mateo Garcia,LPM,LIGA,F,19,723,0,0,0,2,0,0,0,0,8,3,11,9,2,10,0,10,0,0,17,10,190,2,1,45,25,62,0,0,0,419,29,78,54,139,6,15,0,111,4,0,7,0,0,2,0,1,40
Saido Berahino,STO,EPL,F,13,721,0,0,0,0,0,0,0,0,13,7,1,1,0,5,2,4,0,1,10,5,102,0,2,19,9,22,0,0,0,211,28,39,46,67,0,2,0,54,2,0,2,1,0,6,3,0,10
Daniel Pavlovic,SAM,SERI,D,9,720,2,0,0,0,0,0,0,0,6,1,8,28,6,7,0,4,3,1,10,8,229,3,8,29,3,21,0,0,0,500,3,52,30,144,3,34,0,130,30,0,8,0,0,0,0,0,4
Tobias Levels,IGT,BUND,D,10,720,3,0,1,0,0,0,0,0,6,1,28,25,6,4,1,4,0,2,15,11,281,6,19,32,3,51,0,0,0,641,4,101,44,166,3,32,0,161,48,0,21,0,0,0,0,0,7
Lukas Klunter,KOE,BUND,M,8,720,4,0,0,1,1,1,1,0,2,1,42,13,2,4,3,3,0,3,16,14,94,2,8,26,8,45,0,1,0,414,4,15,32,38,6,16,0,122,16,0,4,0,0,1,0,0,14
Marco Sportiello,ATA,SERI,G,8,720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,76,0,2,56,0,2,1,1,0,201,0,6,1,15,0,0,0,58,15,0,31,0,0,0,0,0,0
Nabil El Zhar,LPM,LIGA,M,12,717,1,0,0,3,2,0,2,0,12,8,5,20,8,8,1,5,1,0,6,4,159,4,0,29,6,20,0,0,0,313,26,47,54,111,2,20,0,96,1,0,1,0,0,4,2,2,18
Patrick van Aanholt,CRY,EPL,D,11,714,1,0,0,2,0,0,0,0,10,3,14,22,8,6,0,6,0,2,7,5,249,8,5,40,8,21,0,1,0,492,15,83,27,162,2,29,0,102,33,0,24,0,0,0,0,1,15
Vukasin Jovanovic,GIR,FRAN,D,8,705,3,0,0,0,0,0,0,0,3,0,21,0,0,2,0,2,0,1,7,5,272,0,13,42,3,28,0,1,0,418,3,15,22,74,0,4,0,58,33,0,24,0,0,0,0,0,3
Maxime Le Marchand,NIC,FRAN,D,10,703,1,0,0,0,0,0,0,0,0,0,14,1,1,1,0,1,0,8,8,6,560,1,16,38,6,35,0,1,1,702,0,18,30,122,4,4,0,51,68,0,28,0,1,0,0,0,6
Kieran Gibbs,ARS,EPL,M/D,11,702,3,0,0,0,1,0,1,0,5,2,10,31,8,10,0,9,0,0,12,7,306,8,20,43,14,47,0,0,0,589,30,101,59,204,3,29,0,132,21,0,8,0,0,0,0,0,26
Emmanuel Imorou,SMC,FRAN,D,9,700,1,0,0,0,0,0,0,0,3,0,21,24,3,4,1,3,0,4,17,14,181,3,14,30,3,42,0,0,0,467,1,58,30,102,7,31,0,105,14,0,11,0,0,0,0,0,6
Anthony Jung,IGT,BUND,M/D,16,698,1,0,0,1,1,0,0,1,6,2,13,17,4,10,1,8,1,2,23,15,143,2,25,38,4,63,0,1,0,411,13,63,71,109,2,39,1,156,17,0,3,0,0,0,0,0,11
Taleb Tawatha,SGE,BUND,D,14,694,0,0,0,0,0,0,0,0,2,0,22,16,7,10,2,7,3,1,7,7,129,5,7,30,3,28,1,0,0,374,13,37,53,81,6,23,0,100,17,0,6,0,0,2,0,0,20
Mohamed Elneny,ARS,EPL,M,14,694,1,0,0,0,1,0,1,0,15,2,8,8,2,4,0,2,1,0,22,13,572,1,5,41,3,35,0,0,0,705,7,159,28,368,1,17,0,56,58,0,21,0,0,0,0,0,4
Esteban Granero,RSO,LIGA,M,19,693,4,1,1,0,1,1,1,0,10,3,19,33,10,14,1,4,9,2,20,13,354,2,12,57,12,57,0,0,0,589,9,100,67,206,1,54,0,123,28,0,24,1,0,0,0,0,14
Mamadou Sakho,CRY,EPL,D,8,687,0,0,0,0,0,0,0,0,2,0,13,1,1,4,0,4,0,3,2,1,187,1,19,59,3,27,0,0,0,327,9,24,28,55,0,7,1,47,25,0,12,0,1,0,0,0,4
Victorien Angban,GRA,LIGA,M,10,685,4,0,0,0,0,0,0,0,2,0,17,2,0,7,0,7,0,1,27,18,355,0,8,48,5,43,0,0,0,502,2,58,47,168,2,5,0,71,33,0,27,0,0,0,0,0,7
Bebe,EIB,LIGA,F,20,684,2,0,0,3,2,0,1,1,23,9,11,69,8,9,0,6,1,0,10,8,132,5,3,34,8,25,0,0,0,401,22,53,57,104,1,60,0,175,1,0,15,0,0,2,0,1,26
Alhassan Wakaso,FCL,FRAN,M,13,681,2,0,0,0,0,0,0,0,13,1,16,3,1,3,0,3,0,0,25,19,344,1,5,54,5,44,0,1,0,513,7,52,53,146,1,7,0,74,32,0,23,0,0,0,1,0,5
Djamel Mesbah,CRO,SERI,D,10,680,1,0,0,0,0,0,0,0,2,0,9,17,4,3,0,2,1,5,13,9,97,4,6,34,3,36,0,0,0,324,3,34,20,56,9,22,0,91,29,0,14,0,0,0,0,0,4
Mathieu Bodmer,GUI,FRAN,D,10,672,2,0,0,0,0,0,0,0,3,1,11,2,1,1,0,1,0,6,7,6,298,1,15,41,3,28,0,0,0,434,6,40,17,94,0,13,0,66,39,0,41,0,0,2,0,0,3
Dayot Upamecano,RBL,BUND,D,12,666,3,0,0,0,0,0,0,0,1,0,29,1,0,1,0,1,0,4,20,16,333,0,35,53,2,60,0,0,0,573,1,30,49,92,2,14,1,110,53,0,41,0,0,0,0,0,8
Mikel Gonzalez,RSO,LIGA,D,9,665,2,0,0,0,0,0,0,0,1,0,17,1,1,0,0,0,0,1,14,8,292,1,11,23,6,32,0,0,0,431,1,15,25,91,2,7,0,65,64,0,24,1,0,0,0,0,6
Josep Sene,CEL,LIGA,M,13,664,1,0,0,0,2,0,1,1,15,3,2,6,1,5,0,3,0,1,8,5,201,0,21,30,6,52,0,0,0,417,19,69,55,144,1,14,0,136,11,0,5,0,0,5,1,0,16
Matias Ariel Fernandez,MIL,SERI,M,13,653,1,0,0,1,2,0,1,1,8,2,3,13,3,17,2,13,2,1,17,13,315,1,3,31,11,44,0,0,0,454,11,110,31,199,0,33,0,67,18,0,11,1,0,0,0,1,14
Gabriel Jesus,MCI,EPL,F,10,650,2,0,0,7,4,0,4,0,24,13,2,2,1,10,3,6,0,0,5,5,196,1,8,23,12,41,0,0,0,357,52,78,47,144,1,9,0,84,9,1,6,0,0,9,3,6,19
Bryan Dabo,ASS,FRAN,M,14,643,3,0,0,0,1,0,1,0,8,0,9,0,0,1,0,0,0,3,9,5,285,0,14,49,10,49,0,1,0,472,10,54,46,137,0,7,0,98,29,0,8,0,0,1,0,0,13
Dominic Maroh,KOE,BUND,D,12,641,3,0,0,0,0,0,0,0,3,1,22,0,0,0,0,0,0,3,13,12,283,0,15,16,0,34,0,0,1,433,3,4,21,43,0,2,0,54,35,0,24,0,0,0,0,0,0
Lee Cattermole,SUN,EPL,M,8,640,4,0,0,0,0,0,0,0,4,1,20,1,0,2,0,2,0,6,13,9,214,0,7,25,3,32,0,0,0,377,1,50,44,119,1,16,0,86,27,0,43,1,0,0,0,0,4
Boukary Drame,ATA,SERI,D,10,638,1,0,0,0,0,0,0,0,5,2,13,27,9,8,1,6,2,1,22,16,198,8,4,40,5,39,0,0,0,448,5,47,23,98,8,19,0,90,24,0,5,0,0,0,0,0,10
Kevin Lejeune,MET,FRAN,M,14,637,0,0,0,0,0,0,0,0,3,0,13,28,9,7,1,6,1,2,11,9,146,7,11,26,4,34,0,0,0,314,5,43,32,91,1,32,0,94,9,0,2,0,0,0,0,0,6
Bojan,M05,BUND,F,11,630,1,0,0,1,1,0,1,0,13,6,9,29,6,10,0,6,3,0,5,3,160,0,4,27,14,37,0,0,0,331,28,65,40,125,0,36,0,98,7,0,9,0,0,2,1,1,25
Carlos Apna Embalo,PAL,SERI,M,12,621,0,0,0,0,1,0,1,0,11,3,5,9,1,4,0,2,1,1,14,12,152,0,4,35,18,56,0,0,0,366,20,52,70,84,1,18,0,122,4,0,6,0,0,2,0,0,33
Omar Elabdellaoui,HUL,EPL,D,9,616,0,0,0,0,0,0,0,0,0,0,9,15,4,4,0,4,0,1,6,4,176,4,6,25,1,16,1,0,0,354,3,32,23,92,4,18,0,71,13,0,6,0,0,0,0,0,4
Leonardo Pavoletti,GEN,SERI,F,9,594,2,0,0,3,0,1,0,0,28,12,2,0,0,8,0,8,0,1,4,3,126,0,25,19,1,37,0,0,0,261,41,45,57,87,0,4,0,84,1,0,5,0,0,4,2,1,4
Anis Ben-Hatira,D98,BUND,M,11,588,3,0,0,1,0,0,0,0,10,1,8,15,4,5,0,4,1,0,5,5,84,2,7,39,5,29,0,0,0,275,24,24,69,50,0,26,0,134,11,0,10,0,0,7,1,0,29
Gael Kakuta,DEP,LIGA,F/M,10,542,0,0,0,2,1,0,1,0,11,3,3,23,3,5,1,4,0,1,10,5,110,3,8,29,15,40,0,0,0,314,15,39,48,69,2,24,0,132,4,0,1,0,0,1,1,0,23
Nils Petersen,SCF,BUND,F,33,1232,0,0,0,10,4,0,4,0,52,27,10,2,0,17,3,13,0,1,21,13,210,0,104,16,13,143,0,0,0,612,86,71,199,141,1,29,0,240,26,3,6,0,0,9,6,9,31
Sergio Canales,RSO,LIGA,M,31,993,2,0,0,0,4,0,2,2,20,5,7,61,24,35,4,16,14,0,31,22,511,6,3,68,13,55,0,0,0,835,26,218,75,384,0,82,0,185,25,0,15,4,0,3,1,0,27
Dominik Kaiser,RBL,BUND,M,25,950,2,0,0,1,0,1,0,0,15,4,13,56,16,22,1,11,11,0,18,15,255,4,12,35,1,48,0,0,0,553,12,80,53,187,1,78,0,184,25,0,9,0,0,2,1,0,4
Wahbi Khazri,SUN,EPL,F/M,21,838,6,0,0,1,0,0,0,0,23,10,8,67,14,21,2,14,7,0,10,8,244,3,4,53,13,43,0,0,0,555,25,110,77,190,0,82,0,195,7,0,29,0,0,7,1,0,27
Vincent Janssen,TOT,EPL,F/M,27,832,0,0,0,2,2,0,2,0,30,14,2,10,1,17,2,15,0,0,15,13,179,1,3,23,5,48,0,0,0,409,69,102,86,141,0,13,0,124,5,1,5,1,0,8,5,2,12
Javier Ontiveros,MAL,LIGA,M,18,828,4,0,0,2,3,0,3,0,23,3,4,35,13,16,2,10,3,1,21,15,212,9,8,55,27,73,0,0,0,564,38,86,105,148,1,46,0,202,15,0,8,1,0,0,1,0,60
Juan Zuniga,WAT,EPL,M/D,22,813,1,0,0,1,0,0,0,0,6,1,18,11,1,5,0,5,0,0,19,16,290,1,10,44,3,54,0,0,0,571,10,78,34,163,6,20,0,121,40,0,19,1,0,0,0,1,7
Andrea Nalini,CRO,SERI,M,17,813,2,0,0,2,2,1,1,1,12,5,16,24,5,15,1,13,0,0,24,18,166,5,29,50,9,85,0,0,0,455,32,84,79,117,2,31,0,163,9,0,15,0,0,6,0,1,13
Ismael Tiemoko Diomande,SMC,FRAN,M,12,791,3,0,0,0,0,0,0,0,12,1,22,6,3,2,0,2,0,1,19,17,295,3,11,71,2,36,0,0,0,477,0,39,36,121,1,16,0,93,36,0,23,0,0,0,0,0,5
Sonny Kittel,IGT,BUND,M,20,789,2,0,0,2,1,0,1,0,22,8,11,19,3,10,3,8,1,1,9,6,170,2,6,33,10,35,0,0,0,399,47,89,58,135,1,30,0,135,6,0,7,0,0,4,3,1,26
Sasa Lukic,TOR,SERI,M,14,773,6,0,0,0,0,0,0,0,7,0,23,12,4,10,0,8,2,2,15,15,456,0,6,69,12,42,0,0,0,640,7,97,40,250,1,24,0,91,49,0,22,0,0,0,0,0,16
Adam Szalai,TSG,BUND,F,22,771,2,0,0,8,1,0,1,0,18,12,1,8,1,16,1,15,0,1,10,6,178,1,24,15,15,54,0,0,0,405,37,73,77,131,0,18,0,147,5,0,6,1,0,8,2,4,28
Daniel Sturridge,LIV,EPL,F,20,769,1,0,0,3,1,0,1,0,40,21,2,7,2,14,2,13,0,1,0,0,206,2,3,17,17,28,0,0,0,408,65,105,39,163,0,29,0,125,5,0,13,1,0,7,3,2,24
Christian Kabasele,WAT,EPL,D,16,767,1,0,0,2,0,0,0,0,7,3,17,10,3,3,0,3,0,2,15,12,155,3,18,26,2,39,0,0,0,410,9,27,43,67,9,22,0,120,33,0,24,0,0,0,0,2,6
Julian Korb,BMG,BUND,D,12,754,0,0,0,0,0,0,0,0,2,0,15,6,3,7,1,7,0,1,29,21,352,3,6,23,2,45,0,0,0,667,4,82,29,190,4,24,0,143,46,0,19,1,0,0,0,0,5
Ahmed Musa,LEI,EPL,F/M,21,753,1,0,0,2,0,0,0,0,17,6,9,26,5,7,2,7,0,0,14,12,147,5,11,45,14,51,0,0,0,390,39,63,85,99,0,34,0,152,3,0,5,1,0,1,1,1,36
Klaas-Jan Huntelaar,S04,BUND,F,16,753,1,0,0,2,0,0,0,0,24,8,1,6,1,3,0,3,0,0,4,1,110,1,22,15,2,38,0,0,0,241,27,41,60,78,0,8,0,74,6,0,6,0,0,9,3,2,7
Herve Bazile,SMC,FRAN,F,19,725,1,0,0,2,3,0,2,1,27,10,10,83,18,18,5,11,4,0,13,10,146,12,10,30,16,45,0,0,0,451,25,57,77,116,0,77,0,182,3,0,4,0,0,6,1,2,37
Robbie Brady,BRN,EPL,M,14,716,1,0,0,1,2,0,0,2,19,3,11,62,21,17,2,8,7,2,20,15,151,5,9,51,8,51,0,0,0,431,18,65,50,138,3,77,0,152,19,0,20,0,0,0,0,0,13
Etxeita,ATH,LIGA,D,10,712,2,0,0,0,0,0,0,0,3,1,15,0,0,0,0,0,0,8,18,12,258,0,13,36,0,32,0,0,0,393,7,18,19,86,0,1,0,55,40,0,18,0,0,0,0,0,0
Lucas Orban,GEN,SERI,D,10,711,3,0,1,0,0,0,0,0,1,0,30,7,3,2,1,1,1,6,23,15,349,3,10,42,0,42,0,0,1,606,2,53,39,156,9,26,1,101,60,0,27,0,0,0,0,0,2
Grant Leadbitter,MID,EPL,M,13,707,1,0,0,1,0,0,0,0,13,3,9,17,4,8,0,5,3,1,14,9,271,2,4,46,4,29,0,0,0,451,5,80,41,158,0,37,0,95,19,0,27,0,0,0,0,1,6
Abdul-Rahman Baba,S04,BUND,D,13,707,2,0,0,0,2,0,2,0,6,0,26,28,7,8,1,6,0,2,31,20,235,7,12,57,13,63,0,1,0,584,9,62,62,134,4,30,0,164,33,0,16,0,0,2,0,0,27
Ben Chilwell,LEI,EPL,M/D,12,696,2,0,0,1,0,1,0,0,7,2,23,18,1,2,1,2,0,3,23,18,207,1,27,54,11,76,0,1,0,524,11,50,51,108,7,24,0,152,19,0,14,2,0,1,0,1,21
Alexander Kacaniklic,NAN,FRAN,M,17,696,2,0,0,0,2,0,2,0,11,1,6,10,1,8,0,6,0,0,13,12,135,1,7,33,6,31,0,0,0,300,24,52,37,82,3,20,0,102,8,0,1,1,0,5,0,0,8
Christian Trasch,WOB,BUND,D,11,696,0,0,0,0,1,0,1,0,6,0,26,40,8,15,2,14,0,1,22,14,290,8,10,36,11,53,0,0,0,641,5,99,32,190,3,52,0,177,45,0,17,1,0,1,0,0,15
Alberto Cerri,PES,SERI,F,13,694,1,0,0,2,0,0,0,0,15,5,1,1,0,9,0,9,0,1,6,2,132,0,23,25,8,48,0,0,0,300,31,34,76,74,0,5,0,88,3,0,7,0,0,17,2,2,12
Anwar El Ghazi,LIL,FRAN,F/M,12,692,2,0,0,1,0,0,0,0,18,4,6,14,1,5,1,5,0,0,9,7,150,1,20,29,6,40,0,0,0,345,25,55,64,98,0,15,0,128,7,0,2,0,0,8,0,1,16
Lindsay Rose,BST,FRAN,D,9,688,1,0,0,0,0,0,0,0,3,0,7,2,0,0,0,0,0,6,11,8,167,0,11,35,3,32,1,0,0,307,4,14,16,43,1,0,0,53,26,0,15,0,0,0,1,0,4
Sebastian Cristoforo,FIO,SERI,M,19,684,1,0,0,0,2,1,2,0,6,2,11,8,2,16,0,14,0,1,17,9,380,2,6,54,10,54,1,0,0,568,9,108,77,229,1,12,0,96,30,0,8,0,0,1,0,0,16
David Junca,EIB,LIGA,D,9,683,1,0,0,0,2,0,2,0,4,0,15,36,12,6,1,3,1,2,25,18,194,7,11,32,3,42,0,0,1,529,5,62,22,109,3,45,0,157,40,0,29,0,0,0,0,0,8
Nikola Maksimovic,NAP,SERI,D,8,677,1,0,0,1,0,0,0,0,1,1,11,1,0,1,0,1,0,15,13,7,504,0,19,53,8,48,0,2,0,647,4,32,23,209,1,3,0,42,106,0,34,0,0,0,0,1,9
Martin Demichelis,MAL,LIGA,D,10,675,3,0,0,0,0,0,0,0,4,1,11,1,1,1,0,1,0,6,9,7,228,1,30,52,4,47,1,0,0,402,6,22,37,91,0,8,0,63,47,0,13,0,0,0,0,0,5
Neto,JUV,SERI,G,8,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,1,71,0,1,0,0,0,285,0,0,0,12,0,0,0,30,13,0,43,0,0,0,0,0,0
Adrian,VIL,LIGA,F,15,674,0,0,0,2,1,0,1,0,10,4,4,10,2,8,0,7,0,0,6,4,215,2,16,23,9,37,0,0,0,403,27,82,55,144,0,21,0,127,8,0,7,1,0,7,2,2,16
Jonathan Ikone,MON,FRAN,F/M,14,666,1,0,0,1,1,0,1,0,25,15,2,13,5,11,2,9,1,1,5,4,156,2,6,33,28,44,0,0,0,381,37,58,61,106,1,32,0,133,8,0,4,1,0,0,2,0,50
Bryan Cristante,ATA,SERI,M,12,663,1,0,0,3,2,0,1,1,13,7,3,12,2,11,4,9,0,1,23,14,317,1,14,47,5,49,0,0,0,490,18,92,43,190,0,19,0,101,41,0,19,3,0,0,1,2,7
Mike van der Hoorn,SWA,EPL,D,8,661,1,0,0,1,0,0,0,0,4,2,18,0,0,0,0,0,0,7,9,8,250,0,24,53,0,42,0,2,0,440,5,13,34,63,0,4,0,80,50,0,40,0,0,0,2,1,0
Grzegorz Krychowiak,PSG,FRAN,M,11,657,2,0,0,0,0,0,0,0,5,1,18,0,0,3,0,3,0,4,19,13,564,0,24,53,2,56,0,0,0,724,8,45,34,185,0,1,0,60,57,0,33,0,0,0,1,0,4
Gregory Sertic,OM,FRAN,M/D,8,653,0,0,0,0,0,0,0,0,3,0,23,2,0,2,0,2,0,4,15,10,335,0,11,54,1,32,0,0,1,525,4,20,22,85,6,6,0,72,57,0,40,0,0,1,0,0,1
Michel Morganella,PAL,SERI,D,11,650,3,0,0,0,0,0,0,0,5,1,11,12,2,4,0,4,0,2,18,14,192,2,11,35,1,35,1,0,0,428,2,42,34,95,3,15,0,123,29,0,9,0,0,0,0,0,2
Marc Muniesa,STO,EPL,D,10,648,2,0,0,1,0,0,0,0,6,3,23,8,1,4,0,4,0,5,21,13,241,1,11,34,4,42,0,0,0,460,1,36,31,106,2,11,0,93,18,0,10,0,0,0,0,0,5
Darron Gibson,SUN,EPL,M,12,641,4,0,0,0,0,0,0,0,6,0,14,11,0,2,0,1,1,2,13,11,310,0,7,59,4,24,0,1,0,479,1,87,28,159,2,26,0,100,43,0,35,0,0,0,0,0,6
Eugen Polanski,TSG,BUND,M,14,632,1,0,0,0,0,0,0,0,5,2,19,1,0,4,1,3,1,0,11,8,441,0,13,42,3,39,0,0,0,579,0,57,25,179,0,9,0,69,54,0,19,0,0,0,0,0,6
Cote,VIL,LIGA,D,7,630,2,0,0,0,1,1,1,0,7,0,15,28,7,8,1,5,2,3,24,20,291,3,3,37,12,43,0,0,0,554,12,65,25,141,3,30,0,109,31,0,23,0,0,0,0,0,14
Paul Delecroix,FCL,FRAN,G,7,630,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,115,0,2,77,1,3,0,1,0,312,0,4,2,34,0,0,0,118,34,0,48,0,0,0,0,0,1
Roman Weidenfeller,BVB,BUND,G,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,1,56,0,1,1,0,0,224,0,3,3,8,0,0,0,43,8,0,20,0,0,0,0,0,0
Jannik Huth,M05,BUND,G,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,71,0,1,1,0,0,281,0,9,0,36,0,0,0,79,36,0,45,0,0,0,0,0,0
Coke,S04,BUND,D,8,628,1,0,0,1,0,0,0,0,8,1,15,19,5,10,1,6,4,3,14,10,205,2,8,34,5,43,0,0,0,454,14,49,51,105,0,27,0,118,22,0,15,0,0,0,0,1,19
Mohamed Mara,FCL,FRAN,M,9,625,2,0,0,0,1,0,1,0,12,2,13,13,2,6,1,5,0,0,23,17,172,2,5,47,30,63,0,0,0,391,23,57,69,116,0,16,0,116,8,0,2,0,0,6,0,0,50
Nicolas Saint-Ruf,MON,FRAN,D,7,621,0,0,0,0,1,0,1,0,1,0,13,0,0,1,0,0,0,4,8,6,215,0,12,48,0,26,0,0,0,340,2,17,18,60,0,5,0,45,49,0,30,0,0,1,0,0,0
Santi Cazorla,ARS,EPL,M,8,619,2,0,0,2,2,0,1,1,8,4,7,39,9,10,1,4,4,2,10,2,511,3,0,44,9,21,0,0,0,695,12,210,32,391,2,59,0,109,40,2,20,0,0,1,0,2,15
Abdoulay Konko,ATA,SERI,D,10,619,2,0,0,0,0,0,0,0,4,1,16,6,0,1,0,1,0,4,11,9,267,0,10,56,9,36,0,0,0,502,10,65,40,147,2,10,0,118,39,0,12,0,0,0,0,0,14
Kevin Danso,FCA,BUND,D,7,613,0,0,0,0,0,0,0,0,3,0,21,0,0,2,0,1,1,3,15,10,163,0,21,38,3,44,2,0,0,341,5,11,33,40,1,9,0,76,26,0,11,0,0,0,0,0,4
James McCarthy,EVE,EPL,M,12,612,2,0,0,1,1,0,1,0,6,3,10,4,1,5,0,4,0,3,19,10,187,1,11,23,5,42,0,0,0,363,7,63,29,115,1,9,0,84,11,0,19,0,0,0,0,0,7
Bakary Kone,MAL,LIGA,D,7,602,1,1,1,0,0,0,0,0,1,0,13,0,0,1,0,1,0,3,9,5,207,0,7,32,2,20,1,1,0,330,1,18,14,67,0,0,0,74,45,0,24,0,0,0,0,0,3
Carl Medjani,LGN,LIGA,D,8,594,2,0,0,0,0,0,0,0,3,0,14,0,0,2,0,2,0,2,5,4,191,0,22,31,1,34,0,0,0,314,5,17,20,57,0,7,0,69,35,0,14,0,0,5,0,0,1
Abdoulaye Bamba,SCO,FRAN,D,8,592,2,0,0,0,2,0,2,0,2,0,13,17,1,9,2,6,1,1,11,7,207,1,14,37,9,36,0,0,1,428,1,46,15,104,6,21,0,86,36,0,8,2,0,0,0,0,9
Jonas Olsson,WBA,EPL,D,7,591,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,8,4,2,102,0,15,20,3,27,0,0,0,243,3,11,22,31,0,9,0,62,23,0,14,0,0,2,0,0,3
Roman Bezjak,D98,BUND,F,11,589,0,0,0,0,0,0,0,0,9,2,13,4,0,6,0,6,0,1,11,8,66,0,19,16,3,37,0,0,0,211,16,30,45,46,0,9,0,87,12,0,3,0,0,2,1,0,4
Mathieu Bodmer,NIC,FRAN,D,12,588,2,0,0,0,1,0,1,0,2,1,12,1,0,4,0,3,0,1,3,2,526,0,22,47,1,30,1,0,0,654,2,27,35,151,1,5,0,80,82,0,36,0,0,0,0,0,3
