Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Josip Stanisic,FCB,BUND,D,1,90,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,2,53,0,5,5,0,7,0,0,0,76,2,7,3,16,0,0,0,7,2,0,2,0,0,0,0,0,0
Fabian Bredlow,VFB,BUND,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,10,0,1,0,0,0,49,0,0,0,1,0,0,0,8,1,0,4,0,0,0,0,0,0
Sergio Gonzalez,CAD,LIGA,M/D,1,90,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,20,0,2,9,0,4,0,0,0,41,2,0,6,3,0,1,0,13,1,0,1,0,0,0,0,0,0
Santiago Arias,LEV,BUND,D,1,90,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,2,1,43,0,0,6,0,2,0,0,0,68,2,9,4,21,2,3,0,11,5,0,1,0,0,0,0,0,0
Mark Kosznovszky,PAR,SERI,M,1,90,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,37,0,0,3,0,2,0,0,0,49,1,9,5,22,0,1,0,2,1,0,0,0,0,0,1,0,0
Francisco Rivera,QUE,LMX,M,5,90,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,2,1,43,0,0,10,2,6,0,0,0,72,0,17,9,34,1,8,0,19,3,0,7,0,0,0,0,0,3
Brad Knighton,NER,MLS,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,0,0,0,40,0,4,0,7,0,0,0,11,7,0,9,0,0,0,0,0,0
Marc Baro,CAD,LIGA,D,1,90,0,0,0,0,0,0,0,0,1,1,2,6,2,2,0,0,2,0,2,1,5,0,0,4,1,6,1,0,0,31,1,2,3,5,1,5,0,8,1,0,0,0,0,0,0,0,1
Josep Martinez,RBL,BUND,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,9,0,1,0,0,0,54,0,0,1,0,0,1,0,12,0,0,5,0,0,0,0,0,0
Samir Ujkani,TOR,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,0,31,0,0,0,1,0,0,0,4,1,0,3,0,0,0,0,0,0
Phelipe,DAL,MLS,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,5,0,1,0,0,0,30,0,0,0,2,0,0,0,4,2,0,3,0,0,0,0,0,0
Elias Jona Bordner,SGE,BUND,G,1,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20,0,0,14,0,1,0,0,0,54,0,0,0,4,0,0,0,14,4,0,4,0,0,0,0,0,0
Yoann Etienne,FCL,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,2,0,18,0,2,6,0,5,0,0,0,48,0,5,4,11,1,4,0,18,4,0,1,0,0,0,0,0,1
Angel Jimenez,GRA,LIGA,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,3,0,1,0,0,0,40,0,0,0,8,0,0,0,17,8,0,9,0,0,0,0,0,0
Jose Hernandez,ATS,LMX,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,35,0,1,0,5,0,0,0,5,5,0,6,0,0,0,0,0,0
Edouard Mendy,REN,FRAN,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,5,0,0,0,0,0,30,0,2,0,3,0,0,0,5,3,0,8,0,0,0,0,0,0
Simone Scuffet,UDI,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,7,0,2,0,0,0,33,0,0,0,6,0,1,0,9,6,0,10,0,0,0,0,0,0
Elio Capradossi,SPE,SERI,D,1,90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,37,0,1,4,0,3,0,0,0,59,2,0,3,4,0,0,0,9,0,0,1,0,0,0,0,0,0
Koke,LEV,LIGA,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,1,0,0,33,0,1,0,3,0,0,0,10,3,0,4,0,0,0,0,0,0
Franco Torgnascioli,PAC,LMX,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,0,0,0,0,0,31,0,2,0,4,0,0,0,6,4,0,4,0,0,0,0,0,0
Gaddi Aguirre,ATS,LMX,D,1,90,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,0,2,5,0,2,0,0,0,63,1,3,1,11,0,0,0,5,8,0,6,0,0,0,0,0,1
Gian Marco Crespi,CRO,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,0,0,0,0,41,0,0,0,3,0,0,0,5,3,0,8,0,0,0,0,0,0
Ciprian Tatarusanu,MIL,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,0,1,0,0,31,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0
Loic Bessile,GIR,FRAN,D,1,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38,0,0,4,0,0,0,0,0,51,0,2,2,6,0,0,0,6,4,0,2,0,0,0,0,0,0
Scott Carson,MCI,EPL,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wilfredo Caballero,CHE,EPL,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
Gianluca Pegolo,SAS,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Marcin Bulka,PSG,FRAN,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,12,0,1,1,0,0,34,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0
Matt Freese,PHI,MLS,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,1,0,0,0,27,0,1,0,6,0,0,0,16,6,0,7,0,0,0,0,0,0
Stefan Bajic,ASS,FRAN,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,40,0,1,0,2,0,0,0,14,2,0,5,0,0,0,0,0,0
Nicolo Manfredini,BEN,SERI,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,11,0,1,1,0,0,41,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
Jack Butland,CRY,EPL,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,26,0,2,0,3,0,1,0,16,3,0,3,0,0,0,0,0,0
Yohann Pele,OM,FRAN,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sead Kolasinac,ARS,EPL,D,1,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,54,0,2,2,0,2,0,0,0,71,2,11,2,28,0,2,0,10,3,0,1,0,0,0,0,0,0
Diego Llorente,RSO,LIGA,D,1,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,48,0,3,4,0,4,0,0,0,68,0,3,3,7,1,3,1,11,3,0,3,0,0,0,0,0,0
Jeff Attinella,POR,MLS,G,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,0,0,8,0,0,0,0,0,39,0,1,1,5,0,0,0,7,5,0,8,0,0,0,0,0,0
Kayne Ramsay,SOU,EPL,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,0,0,6,0,5,0,0,0,37,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0
Jorge Moreira,POR,MLS,D,1,89,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,41,1,1,3,4,6,0,0,0,76,3,13,3,24,0,6,0,14,3,0,4,0,0,0,0,0,5
Ifunanyachi Achara,TOR,MLS,M,1,89,0,0,0,1,0,0,0,0,2,2,0,1,0,1,0,1,0,0,2,2,25,0,0,12,2,5,0,0,0,54,2,8,10,17,0,1,0,18,1,0,3,0,0,1,0,1,7
Jacob Bruun Larsen,TSG,BUND,M,2,89,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,15,0,0,5,0,0,0,0,0,32,3,5,10,11,0,2,0,15,0,0,1,0,0,2,0,0,3
Chris Richards,FCB,BUND,D,3,88,0,0,0,0,1,0,1,0,0,0,1,3,3,3,1,2,0,0,0,0,69,3,1,3,0,1,0,0,0,92,0,11,5,33,0,5,0,10,5,0,0,0,0,0,0,0,0
Anthony Gordon,EVE,EPL,F/M,3,88,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,3,21,0,1,6,2,8,0,0,0,51,2,7,9,14,1,3,0,16,0,0,1,0,0,1,0,0,6
Clement Vidal,MON,FRAN,D,2,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,28,0,0,6,0,2,0,1,0,48,0,1,4,6,0,0,0,6,4,0,5,0,0,0,0,0,0
Vasco Regini,SAM,SERI,D,3,86,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,2,2,28,1,0,1,0,3,0,0,1,54,0,7,2,18,2,2,0,5,6,0,2,0,0,0,0,0,0
Jorge Valdivia,MAZ,LMX,M,3,86,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,1,1,41,0,0,5,2,5,0,0,0,59,3,23,2,35,0,4,0,12,2,0,2,0,0,0,0,0,2
Sidnei Tavares,LEI,EPL,M,2,85,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,18,0,1,6,1,6,0,0,0,38,1,0,5,6,0,0,0,13,2,0,0,0,0,0,0,0,1
Antonio Barreca,FIO,SERI,M/D,3,84,0,0,0,0,0,0,0,0,2,1,0,11,1,1,0,1,0,0,1,0,24,1,3,3,0,4,0,0,0,57,3,7,3,17,0,9,0,20,3,0,2,0,0,1,0,0,0
Samuel Moutoussamy,NAN,FRAN,M,1,83,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,26,0,0,2,0,1,0,0,0,35,0,8,5,16,0,2,0,5,0,0,0,0,0,0,0,0,0
Konrad Laimer,RBL,BUND,M,3,82,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,2,0,29,0,2,4,0,6,0,0,0,69,2,11,10,18,0,2,0,20,3,0,1,0,0,1,0,0,2
Cameron Dunbar,GAL,MLS,F,4,82,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,3,0,0,1,1,16,0,0,2,0,3,0,0,0,41,4,8,7,11,0,0,0,12,0,0,0,0,0,0,0,0,3
Timothy Fosu-Mensah,MUN,EPL,D,1,81,1,0,0,0,0,0,0,0,1,0,3,4,1,2,1,2,0,0,2,0,60,1,1,7,2,5,0,0,0,87,4,23,4,39,0,4,0,13,2,0,1,0,0,1,0,0,2
Niels Nkounkou,EVE,EPL,D,2,81,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,4,3,24,1,0,3,2,6,0,0,0,61,0,6,9,13,0,4,0,14,1,0,1,0,0,0,0,0,4
Eduard Lowen,BSC,BUND,M,7,80,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,5,1,48,1,0,9,0,5,0,0,0,85,3,10,7,21,0,7,0,21,2,0,3,0,0,0,0,0,0
Jonjoe Kenny,EVE,EPL,D,4,79,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,2,1,35,1,0,0,0,2,0,0,0,71,4,10,0,20,1,4,0,15,0,0,2,0,0,1,0,0,0
Fernando Marcal,OL,FRAN,M,1,79,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,58,1,7,2,0,8,0,0,0,78,0,23,2,41,0,3,0,13,8,0,11,0,0,0,0,0,0
Kevin Ortega,PAC,LMX,M,1,79,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,24,0,0,3,1,3,0,0,0,39,0,5,3,16,0,3,0,8,2,0,3,0,0,0,0,0,2
Jacopo Dezi,PAR,SERI,M,2,79,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,4,3,33,0,0,3,0,7,0,0,0,61,2,14,7,18,0,4,0,16,1,0,2,0,0,0,0,0,0
Fabio Depaoli,SAM,SERI,M/D,2,76,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,1,0,0,1,0,10,0,0,2,1,4,0,0,0,28,3,8,8,8,0,2,0,10,2,0,1,0,0,2,0,0,1
Wilitty Younoussa,DIJ,FRAN,M,3,76,0,0,0,0,0,0,0,0,2,0,2,1,1,2,1,2,0,0,6,3,14,1,1,6,1,10,0,0,0,50,2,6,12,11,0,1,0,17,0,0,0,0,0,0,0,0,2
Arnaud Kalimuendo,PSG,FRAN,F,1,74,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,17,0,0,0,3,6,0,0,0,35,1,10,4,13,0,0,0,8,0,0,0,0,0,1,0,0,4
Jony Alamo,ELC,LIGA,F,1,74,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,14,0,0,7,4,8,0,0,0,30,1,2,3,4,0,0,0,4,0,0,2,0,0,0,0,0,4
Antonio Sivera,ALA,LIGA,G,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,0,1,0,0,0,26,0,0,0,3,0,0,0,11,3,0,4,0,0,0,0,0,0
Youssouf Kone,ELC,LIGA,D,3,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,13,0,0,4,1,5,0,0,0,44,2,3,6,6,0,0,0,12,0,0,1,0,0,1,0,0,2
Bilal Benkhedim,ASS,FRAN,M,3,72,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,0,0,31,0,0,6,2,3,0,0,0,63,2,3,6,15,0,10,0,24,0,0,2,0,0,0,0,0,3
Brayan Beckeles,NSH,MLS,D,2,72,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,23,0,2,1,1,4,0,0,0,45,0,8,6,15,0,2,0,9,6,0,2,0,0,0,0,0,2
Antoine Valerio,NIM,FRAN,M,1,71,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,15,0,0,6,0,0,0,0,0,26,0,2,5,5,0,1,0,6,3,0,1,0,0,0,0,0,1
Djavan Anderson,LAZ,SERI,M/D,3,71,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,18,0,0,4,0,1,0,0,0,40,0,4,5,14,0,2,0,13,0,0,0,0,0,0,0,0,2
Elio Castro,JUA,LMX,D,4,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,9,0,4,3,0,6,0,0,0,25,0,0,9,2,0,1,0,10,2,0,2,0,0,0,0,0,0
Joe Scally,NYC,MLS,D,5,71,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,27,1,1,2,0,2,0,0,0,54,0,6,5,11,0,5,0,11,1,0,3,0,0,0,0,0,1
Nicolas Albarracin,QUE,LMX,F,2,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,1,3,0,2,0,0,0,48,1,8,6,19,0,3,0,17,3,0,3,0,0,0,0,0,2
Paolo Yrizar,TIJ,LMX,F,3,70,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,13,0,1,3,1,3,0,0,0,35,3,5,10,9,0,3,0,15,1,0,0,0,0,0,0,0,4
Manolo Portanova,JUV,SERI,M,2,70,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,2,0,18,0,1,3,0,6,0,0,0,42,2,3,6,6,1,0,0,6,0,0,0,0,0,0,1,0,0
Josef Martinez,ATL,MLS,F,1,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,2,0,0,0,24,2,4,5,11,0,0,0,4,0,0,0,0,0,0,0,0,1
Jacob Akanyirige,SJE,MLS,D,1,69,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,29,0,2,8,1,4,0,0,0,43,0,6,2,10,0,0,0,6,4,0,1,0,0,0,0,0,1
Tiago Dantas,FCB,BUND,M,2,69,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1,1,24,0,0,2,0,2,0,0,0,36,1,7,2,15,0,6,0,8,1,0,1,1,0,0,0,0,0
Ismael Ruiz,GRA,LIGA,M,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,2,1,0,3,0,0,0,26,1,2,6,8,1,1,0,8,1,0,2,0,0,0,0,0,0
Jake Vokins,SOU,EPL,D,1,66,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,23,0,1,3,8,0,2,0,4,4,0,0,0,0,1,0,0,0
Clement Bayiha,MTL,MLS,M,4,66,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,0,2,1,19,0,1,5,1,4,0,0,0,44,3,2,2,8,0,1,0,11,3,0,1,0,0,0,0,0,1
Paulinho,LEV,BUND,M,1,66,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,24,0,0,2,1,1,0,0,0,40,4,9,2,16,0,1,0,11,0,0,0,0,0,0,0,0,1
Riccardo Calafiori,ROM,SERI,M/D,3,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,2,7,0,5,0,0,0,57,0,3,11,11,0,0,0,14,5,0,0,0,0,0,0,0,1
Kekuta Manneh,CIN,MLS,F/M,3,65,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,1,10,0,1,2,0,2,0,0,0,26,1,5,3,7,0,1,0,8,1,0,1,0,0,1,0,0,1
Abdallahi Mahmoud,ALA,LIGA,M,2,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,13,0,1,2,0,4,0,0,0,25,0,5,4,8,0,0,0,6,0,0,0,0,0,0,0,0,0
Lesley Ugochukwu,REN,FRAN,M,3,64,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,36,0,0,5,2,6,0,0,0,49,2,5,2,9,0,0,0,3,1,0,2,0,0,0,0,0,2
Dufur,EIB,LIGA,M/D,1,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,21,0,1,4,0,3,0,0,0,53,0,4,4,12,0,2,0,13,6,0,1,0,0,0,0,0,0
Martin Palumbo,UDI,SERI,M,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,24,0,2,2,3,0,2,0,9,0,0,0,0,0,0,0,0,0
Enaut Mendi,EIB,LIGA,F,1,62,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,1,4,0,0,3,0,2,0,0,0,20,1,3,6,3,0,1,0,11,0,0,0,0,0,1,0,0,0
Ruben Loftus-Cheek,CHE,EPL,M,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,3,0,0,0,27,0,4,10,8,0,0,0,12,1,0,0,0,0,0,0,0,3
Rocco Reitz,BMG,BUND,M,2,61,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,3,2,38,0,0,9,2,6,0,0,0,62,0,8,3,12,0,2,0,13,2,0,2,0,0,0,0,0,2
Luka Stojanovic,FIR,MLS,M,2,61,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,15,0,2,3,0,3,0,0,0,31,3,1,4,6,0,0,0,3,1,0,0,0,0,0,0,0,0
Jahaziel Marchand,PAC,LMX,M,2,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,0,1,5,0,1,0,0,0,36,0,9,4,13,0,2,0,11,1,0,1,0,0,0,0,0,0
Adrian Mora,MON,LMX,D,1,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,7,0,3,3,1,5,0,0,0,21,0,2,5,4,0,1,0,7,2,0,1,0,0,0,0,0,1
Alex Stik Castro,CA,LMX,F/M,2,60,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,3,17,0,1,4,1,7,0,0,0,38,3,6,3,14,0,3,0,12,2,0,2,0,0,1,0,0,2
Yunus Malli,WOB,BUND,M,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,8,0,0,1,0,3,0,0,0,19,2,4,6,6,0,1,0,8,0,0,0,0,0,0,0,0,1
Ethan Dobbelaere,SOU,MLS,M,2,57,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,0,0,0,12,1,0,2,0,1,0,0,0,25,3,5,4,10,0,3,0,6,1,0,1,0,0,0,0,0,2
Danny Leyva,SOU,MLS,M,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,36,0,0,3,0,0,0,0,0,44,0,6,1,18,0,0,0,5,4,0,0,0,0,0,0,0,1
Carlos Guzman,NEC,LMX,D,2,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,2,1,2,0,0,0,31,1,3,4,7,0,1,0,9,3,0,0,0,0,0,0,0,2
Antonio Mazzotta,CRO,SERI,M/D,2,55,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,6,0,0,0,1,2,0,0,0,16,1,2,2,4,0,1,0,6,0,0,0,0,0,0,0,0,1
Marco Hoger,KOE,BUND,M,3,51,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,18,0,4,1,2,8,0,0,0,46,0,6,6,8,0,4,0,13,2,0,0,0,0,0,0,0,2
Manu Sanchez,ATM,LIGA,D,1,50,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,2,0,0,0,0,0,35,1,5,1,8,1,1,0,7,1,0,0,0,0,0,0,0,0
John,ELC,LIGA,M/D,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0,1,4,0,0,0,1,4,0,2,0,0,0,0,0,0
Lubomir Tupta,VER,SERI,F,2,49,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,2,0,0,0,14,2,4,2,7,0,0,0,3,0,0,1,0,0,0,0,0,0
Jeison Lucumi,ELC,LIGA,F,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,3,1,3,0,0,0,18,0,1,4,5,0,0,0,6,1,0,0,0,0,0,0,0,3
Shayr Mohamed,MON,LMX,F,3,47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,12,2,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0
Jordan Bender,ORL,MLS,M,2,46,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,18,5,2,6,3,0,1,0,7,0,0,0,0,0,0,0,0,1
Urko Gonzalez,RSO,LIGA,M,2,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,28,0,0,4,0,1,0,0,0,35,0,3,6,11,0,2,0,4,5,0,1,0,0,0,0,0,0
Mohamed Traore,LAF,MLS,D,1,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,0,1,5,0,1,0,1,0,43,1,5,4,10,0,2,0,14,6,0,2,0,0,0,0,0,1
Bryan Garnica,ATS,LMX,F/M,1,45,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,13,0,2,3,6,0,3,0,7,0,0,0,0,0,0,0,0,0
Josue Gomez Del Rosal,PAC,LMX,F,3,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,2,3,0,0,0,25,0,2,3,4,2,2,0,6,1,0,0,0,0,0,0,0,2
Danilo Silva,LAF,MLS,D,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,2,0,0,0,21,0,3,0,6,0,1,0,3,1,0,2,0,0,0,0,0,0
Alex Jankewitz,SOU,EPL,M,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,3,0,0,0,7,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
Jon Bautista,RSO,LIGA,F,21,350,3,0,0,0,1,0,1,0,12,3,2,4,2,6,0,5,0,1,5,3,54,2,23,16,4,38,0,0,0,160,24,26,42,40,0,3,0,58,0,0,0,0,0,2,0,0,6
Ian Poveda,LEE,EPL,F/M,14,344,0,0,0,0,0,0,0,0,5,3,1,9,2,5,3,5,0,1,5,4,84,2,0,19,12,23,0,0,0,213,15,43,38,66,0,21,0,76,1,0,4,0,0,2,0,0,23
Amadou Traore,GIR,FRAN,F,19,285,0,0,0,0,1,0,1,0,3,1,1,15,3,6,2,5,0,0,6,1,59,3,1,14,9,26,0,0,0,191,16,18,44,40,0,8,0,69,2,0,0,0,0,0,0,0,24
Nino,ELC,LIGA,F,16,272,1,0,0,0,0,0,0,0,3,1,0,5,0,2,1,2,0,0,0,0,105,0,2,7,2,10,0,0,0,148,8,27,19,58,0,3,0,27,6,0,7,0,0,1,1,0,4
Lucas Passerini,ASL,LMX,F,10,248,2,0,0,0,0,0,0,0,10,4,0,4,0,5,0,5,0,0,0,0,29,0,18,6,2,24,0,0,0,101,29,18,27,25,0,7,0,50,1,0,2,0,0,1,0,0,10
Pietro Pellegri,ASM,FRAN,F,16,219,2,0,1,1,0,0,0,0,9,3,0,0,0,1,1,1,0,0,2,1,18,0,7,10,5,24,0,0,0,92,20,10,38,12,0,1,0,40,0,0,0,0,0,5,3,1,9
Darko Churlinov,VFB,BUND,F,14,205,0,0,0,0,1,0,1,0,2,0,0,6,2,3,2,1,0,1,2,2,69,2,2,16,6,13,0,0,0,148,8,17,22,40,1,9,0,47,2,0,5,0,0,2,0,0,12
